2014,Fall,Intake 05,January,15,10,WordPress Essentials,Full Day,364,Beata Kozma
2014,Fall,Intake 05,January,16,13,Group Project,,364,Beata Kozma
2014,Fall,Intake 05,January,16,14,Group Project,Site Presentation,364,Beata Kozma
2014,Fall,Intake 05,January,16,15,WordPress Custom Theming,Full Day,364,Christine Rondeau
2014,Fall,Intake 05,January,16,16,WordPress Custom Theming,Full Day,364,Christine Rondeau
2014,Fall,Intake 05,January,16,17,Final Project Announcement,,364,Beata Kozma
2014,Fall,Intake 05,January,17,20,WordPress Custom Theming,Full Day,364,Christine Rondeau
2014,Fall,Intake 05,January,17,21,WordPress Custom Theming,Full Day,364,Christine Rondeau
2014,Fall,Intake 05,January,17,22,Managing Web Sites,Client Prep - Full Day,364,Beata Kozma
2014,Fall,Intake 05,January,17,23,Final Project,,364,Beata Kozma
2014,Fall,Intake 05,January,17,24,Final Project,,364,Beata Kozma
2014,Fall,Intake 05,January,18,27,Final Project,,364,Beata Kozma
2014,Fall,Intake 05,January,18,28,Final Project,,364,Beata Kozma
2014,Fall,Intake 05,January,18,29,Final Project,,364,Beata Kozma
2014,Fall,Intake 05,January,18,30,Final Project,,364,Beata Kozma
2014,Fall,Intake 05,January,18,31,Final Project,,364,Beata Kozma
2014,Fall,Intake 05,February,19,3,Final Project,,364,Beata Kozma
2014,Fall,Intake 05,February,19,4,Final Project,,364,Beata Kozma
2014,Fall,Intake 05,February,19,5,Final Project,,364,Beata Kozma
2014,Fall,Intake 05,February,19,6,Resume Skills,Full Day,364,Marlene Delanghe
2014,Fall,Intake 05,February,19,7,Interview Skills,Full Day,364,Marlene Delanghe
2014,Fall,Intake 05,February,20,10,Family Day,BCIT Closed,,
2014,Fall,Intake 05,February,20,11,Final Project,,364,Beata Kozma
2014,Fall,Intake 05,February,20,12,Final Project,,364,Beata Kozma
2014,Fall,Intake 05,February,20,13,E-Commerce,Full Day,364,Curtis McHale
2014,Fall,Intake 05,February,20,14,E-Commerce,Full Day,364,Curtis McHale
2014,Fall,Intake 05,February,21,17,E-Commerce,Full Day,364,Curtis McHale
2014,Fall,Intake 05,February,21,18,E-Commerce,Full Day,364,Curtis McHale
2014,Fall,Intake 05,February,21,19,Final Project,,364,Beata Kozma
2014,Fall,Intake 05,February,21,20,Final Project,,364,Beata Kozma
2014,Fall,Intake 05,February,21,21,Final Project,,364,Beata Kozma
2014,Fall,Intake 05,February,22,24,Final Project,,364,Beata Kozma
2014,Fall,Intake 05,February,22,25,Final Project,,364,Beata Kozma
2014,Fall,Intake 05,February,22,26,Final Project,,364,Beata Kozma
2014,Fall,Intake 05,February,22,27,Final Project,,364,Beata Kozma
2014,Fall,Intake 05,February,22,28,Final Project Presentation,,364,Beata Kozma
